,subject,title,content
10,인공지능,Ai 공부를 위해 수학,"현재 4년제 대학 인공지능 관련 학과에 다니고 있는 2학년 학부생입니다. 개발 분야에 아무런 관심도 없다가 단순히 인공지능이 유망하다고 해서 이 학과를 선택하게 되었습니다. 1학년때는 코딩에 흥미를 느끼지 못했고, 수학에도 싫증이 느껴버려서 제대로 된 공부를 하지 않았습니다. 제대로 할 줄 안다고 내세울만한 언어도 현재 없다고 생각하고, 기본적인 코딩 능력도 부족하다고 생각합니다. 자료구조와 같은 수업도 매번 어렵고, 수학 수업으로는 확통과 선형대수가 있는데 이 수업마저도 중간 중간 라플라스와 같이 대학교 1학년에서 배우는 미분 적분학의 개념이 나올 때마다 벽을 느끼게 됩니다. 정말 이번 여름방학이 마지막이라고 생각하고, 전공에 대한 역량을 많이 키우고 싶습니다. Ai 분야는 수학이 중요하다는 건 알고 있는데, 이렇게 기본적인 개념도 안잡힌 상태로 있다가는 학년이 올라갈 수록 벽을 또 느끼게 되는 시간이 올거라고 생각해서 방학동안 1학년때 배웠지만, 열심히 하지 않아서 거의 모르다시피 한 미분적분학, 이산수학과 현재 배우고 있는 확통과 선형대수를 다시 공부하는 시간을 가지면 어떨까 합니다. 이번에 오는 여름방학을 정말 소중한 시간으로 여기고 꼭 필요하면서 제 자신감을 늘릴 수 있는 공부에 전념하고 싶은데, 수학을 다시 정리하며 공부하는 게 맞는 건지, 코딩 능력도 많이 부족한데 개발 공부에 쏟을 수 있는 시간을 줄여서라도 수학에 다시 한번 시간을 투자하는게 맞는 판단인지 제 자신에 확신이 안서서 이렇게 두서 없는 글 남겼습니다. 긴 글 읽어 주셔서 감사합니다."
11,인공지능,1년안에 백엔드 개발자 준비 가능할까요?,인공지능학과 다니는 4학년입니다. 백엔드에 관심이 생겨서 백엔드 개발자로 취업 하려고 합니다. Java spring으로 취업 하려고 하는데 파이썬만 계속 사용했어서 java부터 공부하고 백엔드 내용 공부하려는데 1년안에 취업 준비 가능할까요? 이때까지 했던 프로젝트는 인공지능에 관련된 프로젝트 밖에 없는데 1년안에 백엔드 포트폴리오까지 완성 가능할까요? 백엔드 개발자 공부 방법도 알려주시면 감사하겠습니다.
12,인공지능,인공지능 도메인 추천부탁드립니다..,"안녕하세요. 인공지능 관련학과 학생입니다. 학사수준에서 취업가능한 분야가 궁금하고, 석사,박사수준에서 가능한 도메인 분야가 궁금합니다. 되도록이면 학사수준에서 도메인을 정하고싶은데 제가 어떤분야로 가야할지.잘 모르겠습니다 또, 그저 그런 코드만 복붙하는 일 보다는 경쟁력있는 일이였으면 합니다. 제가 관심있는 것은 컴퓨터비전을 통해 생활에 도움을 주는것, 도서 추천시스템같이 삶에 도움을 주는것, 데이터 분석을 통한 상황파악 정도입니다. (마케팅,즉 돈벌기 위해 하는데이터분석은 극혐입니다.. 물론 돈도 중요하지만 재밌는걸 하고싶습니다.) 그리고, 스마트팜같은 경우는 iot쪽도 따로 공부를 해야할까요? 그쪽분야를 처음부터 시작하기엔 너무 벅차서요. 또, sw개발은 잘 맞지 않고요. 무엇보다 생활에 도움을 주는 곳에서 일하고 싶습니다!!.(의료분야는 질병이미지가 싫습니다.) 위 분야에서 학사수준에서 가능한것이 무엇일까요? 공부는 계속하겠지만, 직접실무에서 일하며 성취감을 느끼고싶습니다."
13,인공지능,신입 백엔드 개발자 첫 직장,"안녕하세요 첫 짓장으로 어떤 형태의 기업을 목표로 공부를 해야할지 고민이 많은 사회복무 중인 예비 백엔드 취준생입니다. 개발에 대한 욕심이 있고 재미도 느껴 개발자로 성공을 하고 싶습니다. 또한, 성공의 기준은 개개인이 모두 다르겠지만 저는 개발자로서 성공하여 누구나 들으면 알만 할 기업에 들어가 많은 것을 배우고 성장하는 것을 목표로 하고 있습니다. 처음 개발자로 진로를 선택했을 때는 “처음에는 스타트업이나 중소, 중견에 입사해서 커리어를 쌓고 성장한 후 마지막은 당연히 네카라쿠배같은 대기업에 입사해야지!”하고 생각을 했습니다.. 하지만 공부를 하면 할 수록 느끼는 것은 “정말 내가 이직을 성공해서 네카라쿠배를 갈 수 있을까?“입니다.. 개발자로 성공하기 위해 토익 공부나 인적성 공부 같은 것들은 경솔하지만 필요없다고 단정 짓고 오로지 개발 공부만을 계속해서 하고 있는 상황입니다. 사회복무요원 소집 해제까지 아직 시간이 많기도 하고, 취준까지 한다고 하면 약 2년 정도의 공부 시간이 남아있는데, 이 기간 동안 개발 공부를 정말 열심히 한다고 하더라도 2년 뒤의 필요로 하는 개발자의 모습이 어떨지, 그때 쯤이면 인공지능 어쩌고 하면서 또 어떤 요구사항이 생길지 걱정이 되네요.. 빠르게 취업을 하여 개발자로서 성장하고 성공하기 위해 이직을 하여 최종적으로 네카라쿠배를 목표로 하지만, 실제 취업을 준비하게 될 시점인 약 2년 뒤에는 또 시장이 어떻게 바뀌어 있을지.. 네카라쿠배에 이직을 성공할 수 있을지, 이곳만 보고 달려왔는데 기업 사정이 안 좋아져서 취업문이 닫힌다거나 권고사직 등..과같은 불확실성이 자꾸 제 공부 방향성에 의심을 갖게 합니다. 이러한 불확실성 때문인지, 요즘은 대기업 SI 쪽에 눈이 많이 갑니다. 상대적으로 안정적이고 공채가 있으며 필요로 하는 역량이 명확하기 때문입니다. 제가 학점도 괜찮은 편이라 이쪽은 유리하다고 생각이 들기도 했습니다. 하지만, 이 역시 망설여 지는 이유는 다음과 같습니다. 다음은 모두 취업 해본적도 없는 제가 대충 구글링을 통해 주워들은 내용들이니 오해하지 않으셨으면 좋겠고, 잘못된 부분은 정정해주시면 감사하겠습니다. 1. 대기업이고 SI 분야이다보니 꼰..인 상사분들이 몇분 계시며 프로젝트는 대부분 레거시로 구축한다 2. 개발자의 무덤이다. 상대적으로 안정적인 직장이며 연봉도 괜찮고 일도 편하다. 하지만 개발적인 역량을 키우기 좋은지는 잘 모르겠다. 3. 대체 불가능한 개발자가 되기 위해선 대용량 트래픽을 맞고 이를 해결해보는 경험이 필요하다고 개인적으로 생각이 되는데, 대기업 SI는 보통 B2B이다 보니 대규모 트래픽을 경험할 일이 거의 없다. 그렇다고 이를 따로 프로젝트로 공부하기에는 실무 경험을 쌓을 수 없으니 연차에 비해 트래픽 경험이 없어 타 유명 서비스 도메인으로 이직하기 어렵다 4. SI이다 보니 자사 서비스를 갖고 운영하는 기업과 필요로 하는 인재상 자체가 다르며 개발 역량이 크게 중요하지 않을 수 있다. 5. 코드 리뷰나 컨퍼런스 등 협업하며 함께 성장하는(?) 개발 문화가 없다. 클린 코드, 객체 지향적 설계, 최신 기술 등등이 크게 중요하지 않다. 다시 한번 말씀드리지만 잘못된 정보가 있을 수 있고, 저는 경험해본 적 없이 단지 주워들은 걱정거리(?)들만을 나열한 것입니다! 생각나는 점들이 대충 이런 것들이라 정말 좋은 직장이지만 한번 들어가서 연차가 어느정도 쌓이면 이직을 하기 어려울 것 같다는 생각이 들게 되었습니다. 개발 공부가 너무 좋고 이렇게 배운 것들을 실무에서 녹이고 싶은 저이지만, 이곳에 들어가면 레거시 위주에 트래픽 경험도 하지 못하는 것이 아닌가..? 하고 생각이 드네요.. 또한, 대기업 SI를 목표로 공부하게 된다면 토익에 인적성 등등 한번도 공부한 적 없는 것들을 준비해야 하고, 좋은 코드, 좋은 아키텍처 등에 대한 고민을 하며 이것을 심도있게 공부하는 것이 필요 없다기 보다는 일단 빠른 입사만을 목표로 하는 저에게는 지금 당장은 비효율적인 공부 방향이라는 생각이 듭니다. 정리하면 다음과 같습니다. 1. 사회 복무 중이며 복학해도 4학년이라 졸업 하자마자 바로 취업하고 싶어서 취준 기한이 2년이 남은 상황인데, 목표 및 방향성을 잡기 어려움.. 2. 개발을 좋아하여 개발로 성공하고 싶기에 네카라쿠배가 최종 목표임. 하지만 신입을 안 뽑기도 하고 진입장벽도 높아, 그 밑의 다른 서비스업에 먼저 취업하여 연차를 쌓고 네카라쿠배로 이직을 하는 방향을 생각했었음. (작은 서비스 기업 -> 큰 서비스 기업 이직) 3. 하지만 요즘 상황을 보면 2년 뒤에는 내가 필요할까? 2년 뒤에는 더 높은 수준을 요구하진 않을까? 그리고 내가 네카라쿠배에 이직을 성공할 수 있을까? 와 같은 너무 많은 걱정거리 및 불확실함이 생김.. 4. 안정적이고 해야할 것들이 뚜렷한 대기업 SI를 목표로 할까 고민이 되지만, 구글링 해본 결과들을 보면 개발자로서 많은 경험을 하지 못할 것 같고 성장하기 어려울 것 같고.. 이직을 하고 싶어도 연차가 쌓이면 어려울 것 같음. (SI -> IT 서비스 대기업) 5. 결국 어느 쪽을 선택해야 할지, 공부 방향성을 잡지 못하겠음.. 긴 글 읽어주셔서 너무 감사드리고, 잘못된 부분들이 있다면 정정해주시면 너무 감사할 것 같습니다!! 제대로 찾아보지도 않고 이런 글을 쓰는게 무례하다고 생각이 들지만 이 기업을 너무너무 가고 싶은데 잘못된 오해를 하고 있는 불쌍한 취준생이라고 생각하고 정정이나 조언 해주시면 정말 감사할 것 같습니다 ㅠㅠ"
14,인공지능,인공지능 개발의 구체적인 사항이 궁금합니다,"저는 인공지능을 공부하고 있습니다 부족하지만 사이킷런 등의 라이브러리를 사용하는 것뿐 아니라 numpy 행렬 계산만으로 직접 dnn,cnn 알고리즘을 구현하는 걸 집중적으로 공부하고 있습니다 만, 머신러닝의 대다수 실습은 라이브러리를 많이 사용하지 않습니까? 라이브러리 함수만으로 머신러닝 딥러닝 학습과 검정이 가능하니까요 서두가 길었지만 그렇다면 인공지능 개발자들은 알고리즘 을 연구하는건지 효율적인 구현으로 통해 현상예측이 주된 일인지 궁금합니다"
15,인공지능,인공지능학과 1학년 대학생 공부 관련 질문이 있습니다.,"안녕하세요. 저는 현재 인공지능학과에 재학 중인 대학교 1학년생입니다. 지난 1-1학기에는 파이썬을 배우며 기초 문법을 베웠습니다. 하지만 깊게까지는 배우지 않아, 이번 방학때 파이썬을 독학으로 끝내보려고 합니다. 나가고 싶은 대회는 많으나 실력이 따라주지 않아 이런 제 자신이 원망스러울 때가 많습니다. 그렇기에 이번 방학에 파이썬을 끝낸 뒤에 인공지능 기초 부분이라도 독학할 생각입니다. 배울 것은 많은데 도대체 어디부터 시작해야할 지 감이 안잡혀서 생각이 매우 많습니다. 매일매일 발전하는 제가 되고 싶은데, 공부법도 막연해 너무 답답합니다. 현재로써는 ai경진대회, 창업 캠프도 나가보며 다양한 경험을 쌓고있긴 합니다만, 생산적인 일을 하고 있는 것 같아 한편으로는 뿌듯하지만 잘하고 있는건지 의구심이 들 때가 많습니다. 개발자분들은 대학생때 어떻게 공부하셨는지, 들으셨던 강의가 있다면 무엇인지, 답변자님이 지금의 저라면 무엇을 하실지 궁금합니다. (어느 프로그래밍 언어를 배우면 좋을 지, 인공지능 관련 공부는 어떻게 해야할지, 대외활동으로는 뭐가 좋을 지, 대회는 얼마나 나가면 좋을지, 교환학생을 나중에 가면 도움이 될지, 현재 지금 키워야하는 공부해야하는 것은 무엇인지) -)이런 식으로요! 답변해주시면 정말 감사하겠습니다.😀 아 참고로 저는 인공지능 기술을 응용하는 쪽에 관심이 있습니다."
16,인공지능,영문과출신 컴공과 석사생. 무엇을 어떻게 공부할까요?,"안녕하세요. 우선 글이 좀 길어질 수 있어서 양해 부탓드립니다. 저는 본래 영문과 학부생 출신이었으나 학창시절부터수학에도 관심이 있었고 과탐때문에 어쩔수 없이 문과를 간 케이스 입니다. 영문과/국제무역과 복수전공 학부 졸업 후 이과에 대한 꿈을 못버려서 풀타임으로 일하면서 사이버대에 편입해 2년간 소프트웨어 공학을 공부하고 학부졸업을 했습니다. 편입전에 정말 이 길이 내 길이 맞는지 확인하고자 개인적으로 여러 코딩 강의도 들어보면서 파이썬, 웹프로그래밍 등 실습도 해보면서 찍먹을 해보았구요. 단순히 학위가 필요한게 아니라 진심으로 커리어 전환을 원했기 때문에 편입한 사이버대에 다니면서 학과연구실 연구에도 참여하고 1저자인 국내컨퍼런스 논문 2개+공동저자인 논문 2개 출판했으며 한달에 두번씩 지방에서 서울까지 왔다갔다하면서 연구실에서 딥러닝 실험도 참여하고 이것저것 많이 했습니다. 그 덕분에 현재 캐나다에서 컴퓨터 엔지니어링 석사과정 공부하고 있습니다. 이 시점에서 제가 여러 전문가 분들의 조언이 간절히 필요한 점은, 제가 그동안 사이버대 학부생활을 할때 열심히 노력도 하고 공부도 했지만 풀타임으로 일하면서 학업을 병행하다보니 온전히 실질적인 프로그래밍에 집중하지 못했고 실무 실력이 부족하다는 점을 너무 많이 느낀다는 점입니다. 연구보조원 활동도 논문을 위한 아카데믹한 부분이 주를 이루었다보니 코딩실력을 늘릴만한 부분이 부족했고, 솔직하게 사는게 너무 바쁘고 힘들다 보니 모르는 부분을 깊게 파고들 여유가 없었다보니 전체적으로 코딩의 기본기가 부족하단 느낌이 항상 듭니다. 저는 파이썬으로 코딩을 시작했고, 편입후엔 C, Java, R 등을 배웠지만 솔직히 실제적으로 개발에 몰두했던 적이 없다보니 자신이 너무 없습니다. 다행히 현재 석사과정을 들으면서 매주 쏟아지는 과제들을 위해 파이썬과 자바에 집중해서 열심히 실습하고 있긴 하지만 솔직히 구글링과 챗지피티에게 물어보면서 에러를 잡아나가는게 주 라고 생각합니다. 왜 해외석사까지 했느냐 물어보신다면 학부생활중에는 앞서 말씀드린 것처럼 일과 병행하느라 공부이 집중을 못했는데, 현재 좋은 기회로 장학금과 재정지원을 받아 공부에만 집중할 수 있는 환경이라 공부를 더 하고 싶어서 왔습니다. 제가 조언을 구하고 싶은 부분은 아래와 같습니다. 1. 저의 (물)경력은 주로 딥러닝에 집중되어 있으나 해당 분야를 계속 고집할 생각은 없습니다. 현재가 첫번째 학기이다 보니 졸업 후 어떤 분야로 뛰어들지 아직 미정입니다. 인공지능 분야를 전문적으로 하려면 수학공부를 꼭 해야한다는 말을 여러번 들었는데 현재 시점에서 수학 공부를 하는 것이 저의 커리어에 큰 도움이 될까요? (졸업까지는 1년 9개월 가량 남았습니다) 2. 요즘 학교과제와 프로젝트가 파이썬과 자바(+FX)의 비중이 반반입니다. 파이썬에서는 큰 어려움까지는 못느끼는데 자바는 경로문제니 뭐니 하는것들이 골치가 아프고 파이썬보다 어렵게 느껴집니다… 자바 실무 공부를 위한 팁이나 좋은 방법이 있을까요? 그냥 처음부터 시작하는 초심자라고 생각하고 조언부탁드립니다! 3. 4-6월까지 봄방학으로 아무런 수업이나 과제가 없습니다. 그래서 하루에 최소 순공 4시간씩은 프로그래밍에 쓸 예정인데 이 기회를 어떻게 활영하면 좋을까요? 4. 단순히 파이썬이나 자바 말고도 요즘 정말 배워야할게 많다고 느낍니다. 일반적으로 가장 널리쓰이는 프론트와 백엔드기술을 아우르기 위해 “이건 꼭 배워야한다!” 싶은 언어나 기술이 있다면 3,4개 정도 추천부탁드립니다. 정말 진지하게 컴공을 하고싶은 학생입니다. 한줄의 답변이라도 좋으니 어떤 조언이든 공유해주시면 감사하겠습니다 긴 글 읽어주셔서 감사합니다!"
17,인공지능,학교에선 파이썬을 이용한 수업밖에 없는데.. 백엔드 개발자 취업,"안녕하세요 복수전공으로 It를 공부하고 있는 늦깍이 대학생입니다. 저는 학교 수업으로 주로 파이썬을 공부하다가 데이터 분야가 석사 위주의 채용이 이루어지고 취업의 문이 좁은거 같아서 Java, Spring으로 전향하여 자바를 공부중입니다. 현재 4학년 올라가는 시기인데, 전공수업이 IoT, 인공지능, 빅데이터 분석, 컴퓨터비전 등의 파이썬 강의만 많이 열려있고 자바에 대한 강의가 하나도 없어서 고민입니다. 제가 복수전공이기 때문에 C를 잘 안다뤄봐서 C를 사용하는 수업까지 버려버리면 4학년 때 프로그래밍은 파이썬을 이용한 전공수업만 듣게 됩니다. 그래서 자바를 따로 공부해야하는 실정인데.. 1. 전공 수업이 파이썬 심화 수업이기 때문에 이 전공수업때 실시한 전공 프로젝트나 경험이 백엔드에 도움이 되는지.. 2. 전공 졸업학점 커트라인만 맞추고 다 교양으로 돌려야할지../ 일단은 여러 언어를 다 공부하는게 좋으니 파이썬도 공부를 위해 담았습니다.. 3. 데이터나 파이썬을 이용한 채용시장은 학사를 잘 안뽑는데 왜 저희학교는 파이썬 위주의 수업만 이렇게 많은지 모르겠습니다. 왜 이런걸까요 (4-1 수업에 C쓰는 수업도 몇 없고, 자바쓰는 수업은 아예 없고, 대부분 파이썬 심화전공만 있습니다.) 4.백엔드 개발자 취업 팁.."
18,인공지능,인공지능 공부 순서 추천해주세요.,"인공지능 관련 대학원을 진학하려고 하는 대학생입니다. 파이썬은 어느정도 다룰줄 알고 수학은 미적분, 확률 등등 배웠는데 선형대수는 아직 배운적이 없습니다. 머신러닝 -> 딥러닝 -> 이미지처리 -> 자연어처리 -> 생성모델 순으로 공부를 시작하려고 하는데 혹시 더 좋은 인공지능 공부 로드맵이 있을까요?? 대학원을 졸업하고 자율주행 쪽으로 가고 싶습니다!!"
19,인공지능,"컴퓨터 공학 전공, 7년 MFC 유지 보수 후 인공지능 전환 고민입니다.",안녕하세요. 저는 컴퓨터 공학과를 전공해서 작은 회사에 취업해 MFC기반으로 작성된 프로그램 기능 유지 보수 업무를 7년동안 하였습니다. 단순한 유지 보수 업무만 하다보니 크게 실력은 나아지는 건 없어서 이번에 국비 지원을 받고 인공지능 이쪽 분야로 변경을 해볼려고 하는데 확신이 안서서요. 국비 지원을 받는게 나은지 심란해서 여쭤봅니다.
20,인공지능,어디든 빨리 취업 vs 더 준비하고 시작부터 가능한 좋은 곳으로,"안녕하세요! 저는 컴퓨터과학을 전공하고 현재 3-1 진행 중인 학부생입니다. 공익이라 산업 기능 요원으로 대체 복무를 생각하고 있고 java spring 백엔드로 준비하고 있는데, 취업 하는 시점이 고민입니다. 저는 일단 ,, 빨리 취업이 하고 싶습니다. 지금까지 학교 수업을 열심히 듣긴 했는데 ,, 이게 흥미로운 부분이 있긴 한데 뭔가 ,, 구체적으로 뭘 배우는지 와닿지 않는 부분이 있달까요? 그래서 이론보다는 현장에서 실무에 더 초점을 맞춘 경험을 하고 싶은 마음이 큽니다. 또한 약 2년간 실무 경험을 하고 학교로 돌아간다면, 이론을 학습할 때 좀 더 와닿는 부분이 많이 않을까 생각하고 있습니다. 다만 문제는 현재 전공 수업만 열심히 듣고, 딱히 마땅한 프로젝트 경험은 없습니다. 그냥 혼자 끄적이며 공부하고 있는 정도입니다. 그래서 고민은 이번 학기까지만 하고, 일단 받아주는데 아무데나 가서 현장에서 경험 쌓고 배우기(그리고 실력이 쌓이면 이직) vs 그래도 학교 계속 다니면서 프로젝트 더 해보고 더 준비된 상태에서 취업하기 입니다. 어떻게 생각하시나요 !? 이번 학기 마치면 그래도 컴과 핵심 전공들(운체, 컴아, 디비, 컴네)은 모두 수강 했고,,, 심화 과목들(비전, 인공지능, 정보보호 등)만 남았답니다,,"
21,인공지능,미래가 두려운 고등학생의 질문 좀 들어주실래요?,"현재 고2학생인데요.. 이제 하나의 분야를 정해서 그쪽 언어를 공부해보려고 하는데요... html이랑 css를 찍먹하고 있엇는데 어쩌다가 챗gpt를 한번 써봤는데 제가 몇시간 동안 공부한걸 몇초만에 코드를 쫘르륵 짜주던것을 보고 무서웠습니다... 제가 생각하기에 저는 컴퓨터분야가 가장 적성에 맞고 이 분야아니면 다른일은 못할것같은데, 이것 때문에 미래에 제가 잘먹고 살수있을까가 걱정이 됩니다. 그래서 고민인게... 지금 프로그래밍언어를 공부하는게 맞는걸까요?? 미래에 인공지능이 더 발전해서 완벽한 코드를 짤수있다고 하면 제가 한언어를 몇동안 공부해서 마스터했다고 해도 회사에선 당연히 인공지능을 쓰지 않을까요? 제가 지금부터 몇달동안 공부를 시작해서 한 언어를 공부한다고 해도 나중에는 결국 의미가 없어져버려서 시간낭비만 할것같은 느낌이 들어서 그렇습니다. 죄송합니다. 미래생각하다보니까 무섭구... 생각이 너무 많아져서 글이 이상할수도 있어요... 마지막으로 애매한 질문일수도 있는데 제가 뭘하면 좋을까요??... 그냥 웹 공부 계속 해도 될까요? 아님 다른 분야를 찾는게 좋아보이나요? 이상하기만 한 긴 글을 읽어 주셔서 감사합니다."
22,인공지능,미래가 두려운 고등학생의 질문 좀 들어주실래요?,"현재 고2학생인데요.. 이제 하나의 분야를 정해서 그쪽 언어를 공부해보려고 하는데요... html이랑 css를 찍먹하고 있엇는데 어쩌다가 챗gpt를 한번 써봤는데 제가 몇시간 동안 공부한걸 몇초만에 코드를 쫘르륵 짜주던것을 보고 무서웠습니다... 제가 생각하기에 저는 컴퓨터분야가 가장 적성에 맞고 이 분야아니면 다른일은 못할것같은데, 이것 때문에 미래에 제가 잘먹고 살수있을까가 걱정이 됩니다. 그래서 고민인게... 지금 프로그래밍언어를 공부하는게 맞는걸까요?? 미래에 인공지능이 더 발전해서 완벽한 코드를 짤수있다고 하면 제가 한언어를 몇동안 공부해서 마스터했다고 해도 회사에선 당연히 인공지능을 쓰지 않을까요? 제가 지금부터 몇달동안 공부를 시작해서 한 언어를 공부한다고 해도 나중에는 결국 의미가 없어져버려서 시간낭비만 할것같은 느낌이 들어서 그렇습니다. 죄송합니다. 미래생각하다보니까 무섭구... 생각이 너무 많아져서 글이 이상할수도 있어요... 마지막으로 애매한 질문일수도 있는데 제가 뭘하면 좋을까요??... 그냥 웹 공부 계속 해도 될까요? 아님 다른 분야를 찾는게 좋아보이나요? 이상하기만 한 긴 글을 읽어 주셔서 감사합니다."
23,인공지능,"[데이터분석, 인공지능 개발] 프로젝트별 적정 인원?",안녕하세요 ! 혹시 데이터분석이나 인공지능 모델을 개발하는 업무는 보통 현업에서 한 과제당 몇 명 정도 배정이 되나요? 데이콘같은 공모전을 진행할 때는 하나의 주제에 대해서 혼자서도 데이터를 분석하고 인공지능을 만들어서 제출하는데 현업에서 수행하는 과제는 그보다 난이도가 좀 더 높을 것 같은데 한 명이면 충분한가요?
24,인공지능,인공지능 관련 질문,안녕하십니까 이번에 대학교 정보통신공학과 4학년이되는 학생입니다.18년도 입학당시 인공지능으로 취업하는 상상을하며 들어왔는데 요즘은 인공지능쪽으로 취직하려면 대학원은 필수라고 하더라구요ㅠㅠ 대학원으로는 뜻이 없는데 정말 필수일까요? 현직에 계신분들 생각은 어떠하신지 궁금합니다.
25,인공지능,인공지능 개발자와 인공지능 연구원의 차이,인공지능 개발자와 연구원의 차이가 뭘까요?
26,인공지능,ai/데이터분석 vs 백엔드,"안녕하세요, 대학에서 컴퓨터공학을 전공하다가 2년간 휴학을 하게 되었습니다(병역) 제가 현역은 아니고 사회복무요원으로 병역이행을 하기에, 공부를 할 시간이 충분히 생겨 2년 동안 코딩 공부 및 취업 준비를 어느 정도 할 생각입니다. 3학년을 마친 상태로 병역을 시작하게 되었습니다. (23년 초 ~ 24년 말 까지라서 25년도 1학기에 다시 복학 예정입니다.) 중요한 문제는 어느 분야를 잡고 공부를 시작해야 할지가 너무 머릿속으로 복잡한 상황입니다. 제가 하고 싶은 분야는 인공지능/데이터 분석이지만, 이 분야는 난도도 높고 석박사 과정이 거의 필수인 걸로 알고 있어서 현실적으로 가능할지가 의문입니다. 그래서 제가 알아본 결과 백엔드 쪽의 인구수요가 많아서 백엔드 쪽으로 공부를 해나가야 할지 고민이 됩니다 (물론 확실한 건 아닙니다만, 제가 알아본 결과가 그러했기에 이렇게 적었습니다. 혹시 아니라면 말씀해 주시면 감사드리겠습니다. ) 사실 최종 판단은 제가 스스로 신중하게 생각해 보고 결정하는 게 옳다는 걸 알고 있지만, 다른 분들의 조언이나 의견도 들어보고 싶어서 이렇게 글을 올려봅니다. 재학 중인 대학은 지방에 있는 4년제 대학이고 프로그래밍 수준은 잘하지는 않고 아주아주 간단한 웹페이지(백엔드를 맡아서) 구현 경험이 있고, 학부 강의 정도는 따라가는 수준입니다. 요약 인공지능, 데이터분석 쪽으로 분야를 잡고 공부하고 싶지만 현실적으로 가능할지 걱정되어 백엔드쪽으로 분야를 틀어야할지 고민이 됩니다."
27,인공지능,첫 커리어로 PM과 AI연구개발 중에 고민 중입니다ㅠ,"안녕하세요. 지금 저의 첫 커리어로 PM과 AI연구개발자 중에 뭘로 시작하면 좋을까 고민중입니다.. 우선 저는 인공지능 전공으로 석사를 졸업한지 1년 정도 되었는데요.. 대학원에서 연구하는 동안 너무 힘들고..적성에 잘 맞지도 않는 것 같아 자퇴생각도 많이 했는데 어떻게 꾸역꾸역 버티다가 석사 졸업을 했습니다! 졸업을 하고 번아웃이오고, AI연구개발은 별로 하고싶지 않은 마음에 이것저것 도전해보다가 현재는 PM부트캠프를 듣고, 지금 부트캠프 내에서 진행하는 프로젝트를 하고있습니다..! 그러는 와중에, 취업 관련해서 교수님께서 꽤 괜찮은 회사에 주선을 해주신다고 하셔서 다시 또 고민이 됩니다... 부트캠프를 하면서 솔직히 배우는 게 너무 재밌었고, 지금 하고있는 프로젝트도 너무너무 재밌습니다. 대학 때 사이드 프로젝트를 할 때도 기획단계를 제일 재밌어하기도 했구요.. 그래서 궁극적으로는 PM을 직업으로 삼고 싶은데요. 제가 고민인 부분은 1. AI연구개발자로 실무를 경험해보지 않았다. 즉, 제가 대학원때의 경험만으로 판단을 하는게 맞을까? 싶습니다.. 2. 원xx에서 진행하는 취업챌린지 강의를 들었을 때, PM의 경우 개발이면 개발, 디자인이면 디자인.. 이렇게 자신의 베이스를 가지고 일을 하는 사람들이 많다.. 즉, 처음부터 PM으로 취직하는 것보다 어느정도 베이스를 갖추고 회사내에서 부서이동을 해서 경력을 쌓거나, 이직을 해라.. 라는 취지로 말씀을 해주시더라구요. 실무자분들은 어떻게 생각하시는지 궁금합니다 3. 개발 -> PM 전환은 어느정도 가능하지만, PM->개발 전환은 거의 불가능할 것 같다. 그리고 아무래도 초봉에 있어 차이가 꽤 난다.. 이런 상황인데 일단 AI연구개발로 첫 커리어를 시작하는게 맞을까요?? 아니면 PM으로 첫 커리어를 시작하고 차곡차곡 PM 경험과 이력을 쌓는게 맞을까요? 진로 고민때문에 머리가 터질 것 같아요! 도와주세요!!"
28,인공지능,신입 백엔드 개발자 연봉 질문,"막 졸업한 신입 개발자입니다. 졸업하고 대학 연계하여 3개월 인턴 했던 회사에서 연락와서 잠시 다녔습니다. (A 회사라고 하겠습니다.) 백엔드 개발자로 입사를 하게 되었지만, R&D 업무 및 인공지능 세미나 참여, 유선 상으로는 정규직을 시작하기도로 하였지만 정부 사업 참여를 위해 3개월 프리랜서(연봉은 인턴 연봉) 등 이유로 퇴사하게 되었습니다. 운 좋게 B 회사 2차 면접 후 최종 합격까지 하였습니다. A 회사는 스타트업으로 직원 6명이고 인턴 2800, 정직원 3000 입니다. B 회사는 직원 90명이고 대졸초임 2700 -> 2800까지 가능하다고 합니다. 선배님들의 의견이 궁금합니다. 현재 퇴사하여 구직중인 상황입니다. B 회사 업무는 시스템 유지 보수가 메인이며, 기능 개선 등으로 개발 참여할 경우 인센티브가 따로 나온다고 합니다."
29,인공지능,인공지능 대학원 생각중인데 도와주세요!,"컴공 전공생입니다. 코드짜서 프로젝트에 참여하고 개발하는 것보단 학과 공부가 더 편하고 흥미가 있어서요. 인공지능 쪽(정확한 분야 설정 X, 이제 공부시작)으로 대학원 생각중이여서 올해부터 머신러닝 스터디에 참여하고 있어요 혹시 벡엔드 지식이 있어야할까요? http, jpa, spring security, jwt, aws, ci/cd를 공부하는 스터디가 있어서 참여해야할지 고민됩니다 많은 조언 부탁드립니다!!"
