,subject,title,content
10,python,애매한 커리어 이거 어떻게 하면 좋을까요. (고민상담부탁드립니다..),"전문대 졸업 후 잡코리아에서 면접 제의 온 회사에 입사했습니다. 1. 전자제품을 다루는 곳이였습니다, 개발 회사라고 해서 들어갔는데 개발은 가끔 통신 장애 나 화면 표시를 바꾸는 정도의 수정이 있을때만 참여하고 대부분 생산제품 검사, 현장 출장이였습니다. 그래서 1년도 못다니고 퇴사를 하고, 2. 그뒤 2달뒤쯤 MES 회사를 다니게 되었습니다. C#을 주로 다루고 DB를 다루고 가끔 비베도 다루는 회사 였습니다. 초짜라 다름 없는 실력이기 때문에 실력도 많이 부족했는데 회사에서 권고사직을 제안했습니다.. 회사에 크게 누를 끼치거나 그런 부분은 없었는데 전 이런 취급 받으면서 일하기 싫고 스펙을 키워야 된다는 생각을 갖게 됩니다. 3. 안드로이드 자바 개발자 과정을 다니게 됩니다. 그곳에서 C, Android Java , php 기초 등을 다시 배우게 됩니다. 4. 코딩교육콘텐츠개발 회사에 입사하게 됩니다. 적은 월급이였지만 꾸준히 연봉인상을 해주었지만 제 개발 스텍 성장은 멈추게 되었고 초중위주로 하다보니 발전성도 떨어지게 되었습니다. 그리고 마지막 결정적인 부분은 코로나 시기가 문제였는지 연봉을 최저시급올라간만큼 정도만 올려주었습니다. (한달에 4만원 더 받는 수준?) 5. 그 후 퇴사후 사무직에서 2년가까이 일을 했습니다. 그러던 와중 IT붐(AI 신드롬)이 다시 일어났고, 저는 IT 업종에 다시 뛰어들기로 결정합니다. 그리고 그러기 위해 제 스텍도 쌓고 몸풀기겸 국비학원을 다니게 됩니다. Python 웹 개발. Android 자바 기반으로 연계해서 서비스 개발 , 오픈 라이브러리 사용(쳇 지피티, 구글 오픈라이브러리 등등) 그리고 24년2월말에 수료하게 됩니다. 6. 현재 입사지원서는 80개 가량 (python 인공지능, 웹개발, 소프트웨어 개발) 등 다양한 회사에 골고루 지원했습니다. 서류통과는 6번정도 있었고, 2 군대는 근무조건이 너무 좋지 않아 면접 포기했고 3번은 면접에서 광탈했고.. 현재까지 구직활동 중 이며, 일경험도 신청했는데 서류도 떨어졌는지 연락이 없습니다. 제가 가지고 있는 스텍이 C# - wpf,winform 구조 사용 Android (Java) - 코틀린은 다루어보진 않은 상태입니다. Mysql, 오라클 Python은 Flask를 다루어보았습니다. -- 취업공고를 보니 대부분은 자바 Spring 이고 Python은 Node 아니면 Django를 많이 사용하는 것 같은데, 그 스텍에 대해 다시 공부하고 포폴이라도 만들어서 취업하는게 맞는거지.. 다른 일이라도 하면서 틈틈이 집에서 방통대 또는 사이버대학교를 다니며 4년 학위를 맞추고, 코딩 레드오션이 끝나길 기다리는게 맞는거지.. 정말 고민이 많습니다. 어떤것이 현명한 선택일까요.."
11,python,로드맵에 대한 고민,안녕하세요 4학년 산업공학과에 다니고 있는 학생입니다. 백엔드에 관심이있어 html css js python 기초를 때고 난 후 python 심화문법단계를 배우고 있습니다. 원래는 python을 배우고 난 후 java로 갈아타려고 준비중이였는데 (이유는 백엔드시장쪽이 java가 많아서) java강의를 잠깐 듣다보니 많이 어렵기도 하고 뭔가 정이 안가더라구요 python이 훨씬 배우는 재미와 성취도가 높아서 고민입니다 Q : 백엔드 부트캠프에는 python&Django 로 배우는곳이 많이 없어 고민입니다. 차라리 프론트를 쪽으로 돌리는게 나을까요? Q : 만약 프론트로 돌린다면 python 배운 기간은 헛되이지 않은거겠죠? Q : 대기업에 취업을 노리는거라면 python&Django 말고 java 공부하는게 조금 더 현명할까요?
12,python,학교를 졸업했지만 어디 분야로 가야할지 모르겠습니다,"저는 원래 기계공학과였다가, 저랑은 영 맞지 않는것 같아서 1년 반 다니다가 컴퓨터공학과로 전과했습니다. 그런데 기계공학과와 컴퓨터공학과 모두 공학이긴 하지만 듣는 강의는 차이가 꽤 있어서 기계공학과에서 들었던 학점 대부분은 인정받지 못하고 증발해버렸습니다. 그래서 2학년이긴 하지만 전공학점은 신입생들과 별반 다를바가 없었어요 잘못하면 제때 졸업못하고 최소 1년이상 초과학기를 하게될테고 형편상 그건 어렵기 때문에, 전과해서 아는것도 하나도 없음에도 2학년과 1학년 수업을 같이 들으면서, 어떻게든 학기마다 풀학점으로 꽉꽉 채워서 결국 초과학기는 한 학기만 한 채로 졸업할 수 있었습니다. 그래도 나쁘진 않았습니다. 적어도 기계공학과에 있을 때보단 이쪽이 훨씬 제 적성에 맞았거든요. 그래서 그런지 학점도 4.0/4.5점 으로 괜찮게 졸업할 수 있었습니다. 그런데 너무 수업만 따라가기 바빠서 그런건지 졸업한 뒤 제가 어느 분야로 갈지는 깊게 생각해보질 않았어요. 미리 생각해 놨다면 학교 수업 외에도 그쪽으로 따로 공부를 하면서 준비할 수 있었을텐데, 그러질 않았으니 그저 학교에서 하는 강의만 열심히 들으면서 다녔습니다. 그리고 졸업하니까 어디로 가야할지 모르겠더라고요. 일단 제가 학교에서 배우고 해봤던걸 대충 적어보자면 javascript, java, python, c, html, css, mysql, oracle, unity, android studio, jsp, unix 이정도와 운영체제, 자료구조 같은 cs 입니다. 일단 저는 원티드, 로켓펀치, 프로그래머스 같은 사이트들을 돌면서 공고를 살펴 봤습니다. 프론트엔드쪽 기술스택을 살펴보니 html, css, javascript는 배웠지만 react, redux, node.js, next.js, typescript 이런 것들이 나오는데, 전부 한번도 안해봤던 것들이더라고요. 그래서 백엔드쪽 기술스택을 살펴보니 spring, jpa, django, docker, fastapi, flask 등등 이런것들이 나오는데 역시 안해봤던 것들이었습니다. 그래서 다음은 안드로이드쪽을 살펴봤습니다. 팀프로젝트를 하면서 앱을 만든 경험이 있었거든요 kotlin, flutter, react...역시 안해본 것들입니다 저흰 java만 배워서 코틀린을 안해봤습니다. 그리고 flutter, react 같은 크로스플랫폼 또한 다뤄본 적 없고요 이런식으로 막상 실무에서 요구하는 기술들과 제가 학교에서 배웠던걸 매치해보니 제가 부족한게 너무 많더라고요. 사실 처음 채용공고 봤을땐 제가 모르는 용어들도 많아서 멘붕이 왔었습니다. 물론 이제 막 학교 졸업하고 실무경험도 없는 신입이니 부족한게 많은건 당연한것이고, 신입이 그 기술스택을 다 숙지할 수도 없다는것도 알고 있습니다만, 그럼에도 제가 너무 부족한게 많다는 생각을 지울수가 없더군요 서론이 길었네요 그래서 결론은 현재 저의 상태에서 가장 빠르게 준비해서 취업할 수 있을만한 분야가 어디일까요? 저는 개발쪽이기만 하면 상관없는데, 저희집 사정상 가능한한 빠르게 준비해서 빠르게 취업하고 싶습니다."
13,python,안녕하세요! 비전공자인데 독학으로 공부를 하다가 부트캠프를 들어가보려고 고민중입니다!,"제가 원래 하고 싶었던것은 자바스크립트를 배우고 React, Node.js를 배워서 풀스택으로 차근차근 들어가고 싶었는데 이번에 기회가 되서 장고를 한 번 사용해봤습니다! 그런데 부트캠프를 고민하던 중에 오즈코딩스쿨에서 풀스택 취업부트캠프와 멀티캠퍼스에 프론트엔드개발자 코스 중 너무 고민이 됩니다.. 둘 다 듣고 싶은데 그렇지 못해서 고민이 됩니다ㅠㅠ 지금 시기에 뭐가 더 괜찮을까요.. <오즈코딩스쿨> 1. HTML,CSS,Js 2. Bootstrap 활용 3. mini Project 4. React 활용 5. Python언어와 프레임워크 6. 데이터베이스 7. php언어와 프레임워크 8. AWS 클라우드 서버 9. 구글 Serverless 기술 10. mini Project2 11. AWS Serverless 기술 12. git, jenkins 활용 13. MVP 개발 Project1 14. MVP 개발 Project2 <멀티캠퍼스> 1. HTML/CSS 2. Git/Github 3. Js 4. UI/UX 5. Python 6. 알고리즘 7.DB 8. Node.js 9. React 10. 스켈레톤 프로젝트 11. IT 포트폴리오 12. 기초탄탄, SQL 돌아보기 (입문과정) 13. 파이썬 시작하기, 함수와 누"
14,python,웹 서비스에 gpt api 연동하는 방법,"안녕하세요! 대학교 졸업 프로젝트로 생성형 AI(GPT API 사용)를 활용한 웹 서비스를 개발하려고 하는데요, 서비스에 인공지능을 접목시키는 것이 처음이라 전체적으로 프론트엔드(react), 백엔드(spring boot), AI를 어떻게 구성하고 연결을 해야할지 막막해서 질문 남깁니다 AI가 사용되는 핵심 기능은 사용자와 대화를 주고 받기 위해 실시간으로 질문 및 답변을 생성하는 것입니다. 고민 중인 방법은 아래와 같습니다. 1. gpt api 호출 코드를 python으로 작성 (프론트엔드(react) <-> gpt api 호출(python) <-> 백엔드(spring boot)) 2. gpt api 호출 코드를 spring boot 프로젝트 내에 작성 (프론트엔드(react) <-> 백엔드(spring boot)) 처음에는 답변 속도가 중요한 서비스인 만큼 1번이 더 나은 것 같다고 생각했으나, 이 속도 차이가 크지 않다면 차라리 API 호출 로직들을 한 프레임워크 내에서 관리할 수 있다는 것과 배포 등을 생각하여 2번 방법대로 하는 것이 더 나을 수도 있겠다는 생각이 들기도 하네요.. 전체적인 아키텍처 설계와 관련해서 조언 주시면 감사하겠습니다!"
15,python,파이썬에서 한 파일에 함수를 생성하는 것보다 별도의 파일에 함수를 생성해서 불러오는 것이 더 빠른 이유?,"main.py import time as t s = t.time() def a(): for i in range(n): i += i a() print(f'e1 = {t.time() - s}s') s = t.time() import b b.b() print(f'e2 = {t.time() - s}s') b.py def b(): for i in range(n): i += i 여기서 n이 10,000, 100,000, 10,000,000 일 때는 main의 a함수의 처리 속도가 더 빠른데 n이 100,000,000이상이 되면 b처럼 함수를 별도의 파일로 분리하였을 때 처리 속도가 더 빠른 이유가 무엇일까요? 측정 시간 : n = 10,000 - a : 0.00100 - b : 0.00899 n = 100,000 - a : 0.01002 - b : 0.01997 n = 1,000,000 - a : 0.10102 - b : 0.11099 n = 10,000,000 - a : 0.99099 - b : 0.99199 n = 100,000,000 - a : 9.80203 - b : 9.67901 n = 500,000,000 - a : 50.55250 - b : 49.19553 측정 시간 동안은 아무런 움직임도 없이 실행 시키고 결과가 모두 나올 때까지 가만히 있었습니다. python 3.10.10에서 테스트 했습니다. 왜 이런 결과가 나오는지 궁금합니다!!!"
16,python,기술 스택이 진짜 난잡하게 됬는데 이럴땐 어떻게 해야될까요...,"저는 8년차 개발자 입니다. 첫회사에서 7년 다음 회사에서 1년의 경력을 가지고 있습니다. 첫회사에서 Spring Framework를 다뤘구요, 웹팀에서 화면 구현에 더 중점을 두고 개발을 하느라 제품에 사용된 spring기술을 전부 파악하니깐 5년차가 되어있었습니다. 그때쯤 되니깐 팀장부터 말단 직원까지 저한테 다 물어보러 오더라구요... 그래서 더이상 성장을 못한다고 판단하고 혼자서 SpringBoot로 이것저것 만들어보고 python도 배우고 node.js도 배워보고 React.js도 배워보고 그러면서 지냈습니다. 그러다가 이직 제안을 받게 되어서 바로 이직하게 되었어요. 두번째 회사는 클라우드, AI 등 최신기술을 사용하는 스타트업 회사였어요. 여기서 내부 서비스를 유지보수하면서 지내다가 회사에 돈이 없어서 SI 프로젝트를 몇개 진행하게 되었는데 제가 총괄을 맡아서 시스템설계, DB 설계, React.js, Flask 전부다 맡아서 진행하게 되었습니다. 이 프로젝트 진행하면서 AWS 서비스를 직접 구축하게 되었는데 그제야 진짜 성장한다고 느껴졌습니다. (VPC, LB, EC2, S3, Amplify, API Gateway 등등등) 직접 하나하나 구축하면서 클라우드서비스 파악도 되고 참 뿌듯했습니다. DB는 왠만한 RDBMS는 다 다뤄본거 같습니다. Mysql/MariaDB, 오라클, PostgreSQL, Cubrid, MS-SQL 까지요 근데 이 DB들 설치하고 쿼리 날려본게 큰 장점은 또 아닌 거 같고.. 그리고 impala, Redis, Elastic Search, InfluxDB 도 해봤구요... 그리고 DB 테이블 설계하고 쿼리 튜닝하는것도 할수는 있는데 이건뭐 짬차면 다 할 줄 아는거라 메리트도 없구요. 이렇다보니 뭐 하나 잘한다는 느낌이 안듦니다... 뭔가 할줄 아는건 많은데 알맹이가 빠져있는 느낌이에요.. 몇군데서 불합격통보를 받으니 좀 답답하네요"
17,python,신입 고졸 개발자에게 필요한 것이 궁금합니다,"저는 이제 25인 된 고졸 개발자입니다 제가 부족한 부분과 더 배워야하는 것 그리고 제 기술로 취업이 가능한지 궁금합니다 제가 사용가능한 기술은 언어 : JAVA, Python, C, html, Javascript 프레임워크 : Spring, Django, Swing DB : Oracle, Mysql, hibernate, JPA 기타 : Spring Security, OOP, gradle.build(kts), Ajax, Aws, Liunx(centOs7, ubuntu) 위 내용정도 프로젝트에 사용해 보았습니다"
18,python,K8s에 쓸 os선택,개인적으로 vagrant를 이용한 멀티노드 k8s클러스터를 만들어보고 있습니다. Kubespray를 사용하려면 python3.10이 필요한데 centos7은 기본적으로 python3.6까지 제공됩니다. 강제로 레포지토리를 등록하고 바이너리파일을 받아서 bashrc alias를 등록하여 설치는 했지만 pip을 이용한 의존성 설치에서 계속 에러가 생겨 centos8로 올렸습니다. Centos8가 오픈소스가 아니라는 말도 있고 centos7에 비해 너무 무거워서 os선택에 고민이 있는데 보통 포폴 혹은 개인적인 개발목적으로 쓰는 os는 어떤게 있나요?
19,python,나이 많은 중고신입으로 웹개발자 취업 가능할까요?,"메인업무 : 제안서 작성, 사업기획, ui/ux기획, 간단한 디자인, 기타 행정작업 개발 실무 경험 : 1. 반응형 모니터링 웹페이지 프론트 전담 - js, jquery - fetch 2. 반응형 모니터링 웹페이지 백엔드 전담 - python, django - unix, mariadb, rest api 3. 바코드, 숫자 인식 웹페이지 전담 - js, jquery ,python, django - unix, oracle, rest api, nginx, gunicorn, tesseract 비전공자이고, 학원 교육을 받은적은 없습니다. 회사에서 외주 프로젝트를 땄는데 웹개발자가 없어서 제가 해보고 싶어 맨땅에 헤딩질로 웹개발 쪽을 전담했습니다. 몇개 프로젝트를 해봤다고 제가 개발자라고 생각하지는 않습니다. 미팅만 나가도 고객사 개발자분들과 대화하면 못알아듣는 단어가 수두룩 하니깐요ㅎ 최근에는 취업을 도전해보려고 java공부를 하고 있습니다. 나이가 30대 중후반인데, 과연 누가 받아줄 지는 의문입니다만, 가능만 하다면 도전해보고 싶은 욕심이 많이 나네요.ㅠ"
20,python,Streamli app Azure에 배포시.,Python Streamlit으로 앱을 하나 작성 했고 Docker image로 빌드해서 azure container repository에 푸쉬 했습니다. 그리고 이미지를 기반으로 app service를 띄웠는데요. 로컬에서는 아무 문제 없이 작동이 되는데 리모트로 올라가니 streamlit cookie manager 및 feedback component를 로딩하질 못 합니다. (사실 쿠키 매니저는 설치한 적이 없어서 왜 문제가 되는지 더더욱 잘 모르겠네요) 에러 문구에는 네트워크 레이턴시나 프록시 이슈로 컴퍼넌트를 로딩 못 하는 걸수 있다 라고 하는데 혹시 관련해서 비슷한 이슈 해결하신분 계실까요?
21,python,python 으로 신입개발자 취업 많이 힘든가요?,"비전공자입니다 현재 국비지원 으로 5개월째 듣고 있구요 배운건 python, 프레임워크는 django 를 배웠구요 sql 살짝 그리고 웹크롤링 등등…크게 말씀 드리면 이정도 입니다..(현재 django 로 간단한 CRUD 프로젝트를 만들고있습니다) 일단 정해진 커리큘럼을 따라가기가 너무 힘들었어서 항상 뒤쫓아가느라 바빳습니다 그마저도 힘들어서 따로 집에서 인강 도 들어가면서 열심히 하긴했으나.. 지금 제 코딩실력을 봐서는 회사를 들어갈 역량이 한참 떨어지는거같습니다 사실 6개월 한다고 바로 취업이 되는것도 정말 웃긴얘기이긴 한데 나이도 있고..취업을 하긴해야하는 상황이라 많이 심란합니다.. 근데 또 우리나라 it계열 회사 에서는 java 를 많이 쓴다고 하더라구요 잡코리아 나 사람인을 봐도 python 보다 월등히 많더라구요..배운건 python 인데 지금도 배우고있는 단계인데 다시 또 java를 배워야 하나 싶고.. 뭐 여러 개발자분들이 말씀하시길 한 우물만 파라 그러면 다른 언어는 배우기 쉽다 이런말도 많이 하시더라구요 근데 지금 현재 저에겐 해당사항이 없는거같습니다ㅠ 취업을 위해서 과감하게 java 쪽으로 넘어가야할까요? 착잡하네요ㅠㅠ 현업에서 뛰고있는 개발자 분들 좋은 답변 부탁드립니다"
