,subject,title,content
29,프론트엔드,안녕하세요 프론트엔드 관련하여 질문있습니다,"올해로 3학년인 컴퓨터공학전공 군필 대학생입니다. 슬슬 진로를 결정해야해서 찾아보다가 웹개발이라는 것에 관심을 두게 되었어요. 웹개발도 프론트/백 엔드 풀스택 이렇게 나뉘더라고요? 일단 한번 해보자!싶은 마음에 flutter로 클론코딩해서 앱 하나 만들어보고 spring boot로도 웹하나 클론코딩해서 aws로 배포까지 해봤어요. 해보니 프론트기술쪽에 더 재미를 느끼더라고요. 뭔가 꾸미고 상상한걸 시각화한다는 점에서 큰 매력을 느낀거같아요. 이런걸 좋아해서 제 동기 친구들은 대부분 게임이나 백엔드쪽으로 간다 하던대, 제가 프론트쪽에 관심있다 하니까 살짝 놀라는 눈치더라고요. (전공자가 프론트를?? 백엔드가 더 돈 잘버는데?) 이런 인식때문인가 싶어요. 지금 ai기술이 다 잡아먹느니 뭐니 해서 불안하긴한데 그래도 프론트쪽으로 밀고나가려고해요 한분야에서 탑을 찍는다는 마인드로! 제가 질문드리고 싶은건 무슨 공부를 하면 좋을까요? flutter가 뜬다해서 살짝 공부했던건데 지금 flutter파고 들어도 될까요? html, css, js는 겉핥기식으로만 아는데 css와 js를 마스터하는게 좋을까요? React node.js는 언제 공부하는게 좋을까요? 반응형, 인터렉티브 디자인.. 개념은 아는데 솔직히 어떻게 다루고 만들어야할지도 잘 모르겠네요ㅠ 선배님들의 의견과 조언을 구하고싶어요! 감사합니다"
30,프론트엔드,국비지원을 다니며 프론트 준비중닙니다,과정은 풀스택 과정이였지만 하다보니 프론트가 적성에 맞고 재미있는것 같아 프론트쪽으로 진로를 정했습니다 그런데 강사님이 백으로 가는게 좋다고 자꾸 말씀을 하셔서 진로를 결정하는데 고민이 너무 됩니다 요새 ai로 인해 대체될거라는말도 많이 들리고 주변 지인들이 취직한 회사들 보면 프론트엔드 없이 백엔드+퍼블 이렇게 일하는곳도 좀 보이구요 백엔드가 싫어서 프론트로 가는건 아니고 백엔드도 할만하지만 프론트가 더 흥미있어서 그쪽으로 가려고했는데.. 현실적으로 프론트엔드 개발자로 취직하기는 너무 힘들까요?ㅠㅠ 누구라도 괜찮으니 현실적인 조언 부탁드립니다..
31,프론트엔드,프론트엔드와 백엔드 갈림길에 오래 서있네요,안녕하세요. 저는 원래 프론트엔드를 준비하던 취준생이였습니다. 근데 요 몇달간 번아웃과 힘든게 찾아도오고 주변분들이 백엔드도 괜찮다 라는 말씀때메 프론트엔드와 백엔드 갈림길에 서 있는데요 ( 현재는 자바 기초 단계를 공부중입니다) 프론트쪽은 html /css /js /react (라우터까지) 공부를 했던 상태였습니다. 그런데 프론트쪽에서 제가 이것저것 못만들고 답답함을 너무 느끼고 제 자신한테 짜증이 나기시작하면서 번아웃이 오더라구요. 그래서 백엔드 쪽을 좀 공부를했는데 처음에는 재밌긴하였으나 프론트쪽 공부한게 좀 아쉽고 .. 제 성격상 눈에 실시간으로 보이는 걸 좋아하기에 프론트쪽이 계속 생각이 납니다.. 백엔드를 공부헀던 이유는 - 자바 > 스프링 순서로 만지면 취업하는 범위가 넓어진다 -꼼꼼히 보시는 성격상 백엔드가 어울린다 등 이런 사유때메 공부를 했었던 것 같아요. 하던 걸 자주 까먹고 어떠한 것을 배워도 활용 할 줄을 모르니.. 자신감이 떨어지더라구요 현재 그리고 사정상 독학으로만 하다보니..한계의 부딪힌 것 같은 느낌이 자꾸만 듭니다.. 현재도 맨날맨날 고민입니다 어떻게 해야할지 계속 고민만하면 시간만 갈텐데 말이죠.. 선배님들의 조언과 경험담이 있으시면 듣고싶네요
32,프론트엔드,인생의 갈림길입니다....,"선배님들의 의견과 경험을 공유해주셨음 해서 글을 남겨봅니다. 현재 2년차고 인원이 몇 안되는 중소기업에서 재직 중입니다. 저는 프론트엔드로 입사했고.. 어느 순간 스프링 mvc 프로젝트를 조금씩 맡게 하더니 백엔드 개발로 알게 모르게 바뀌었습니다... 물론 저도 스프링 프로젝트를 조금씩 도맡아서 하다 보니 재미가 들리기도 했고, 제 사수 분들에게 배울 점이 많다고 생각이 들어 조금씩 배워가는 재미로 버텼지만 어느 순간부터 백엔드 업무를 하게 될 거라고 얘기를 하더군요. 저는 백엔드의 정말 기초적인 이론 밖에 모르는 상태에서 스프링 mvc, 부트, db 들의 정말 기본적인 작성법도, 프로젝트 구성하는 법도 모르고 자바의 언어와 문법, 타입들도 제대로 알지도 못하는 상태에서 맡아서 하다 보니 제대로 알지도 못하는 상태에서 최대한 빠른 시간 내에 쳐내야해서 차근차근 스터디 하면서 채워나가기보단 검색에 매번 의존했습니다. 정확히는 어떤 구조로 돌아가는 지도 정확히 모르는 상태에서 기존에 작성된 코드들의 패턴들을 보고 복붙 해나가면서 일부 기능들만 요구사항에 맞게 작성했다는 게 옳겠네요... 그러다 보니 매번 회사에 1, 2시간 일찍 나가고 또 늦게 퇴근하다보니 스터디할 시간이 모자라달까요.. 개발을 하면서 알게 된 지식들이 전부 파편화 돼 있다보니 이것들을 한 덩어리로 만들고 싶은데 그럴 여유가 안 나네요. 회사에선 빠른 숙달을 원하는데 배워야할 건 너무 많다보니 간단하게 알고만 넘어가라고는 하지만 선배님들도 아시다시피 뭘 알면 또 뭐 알아야 하는 그런 상황의 연속이다보니 속도를 내면 깊이가 없고, 깊이를 가져가려면 속도를 못 내니 답답한 심정입니다. 개발 공부 처음 했을 때는 신기술들이나 남들이 짠 코드들을 보면서 참 재미를 느꼈는데 요즘은 모니터랑 키보드만 봐도 진절머리가 납니다. 모니터 부수고 싶던 적이 한 두번이 아니네요. 회사는 제가 요구하는 능력이 안돼서 말 그대로 나가도 그만 안 나가도 그만인 것 같아 자괴감이 정말 많이 듭니다. 직업이 저랑 안 맞는 건지, 회사에서 여유가 없어서 그런 건지, 아니면 예전에 제 머리 속이 꽃 밭이었는지 싶네요. - 바쁘신 분들을 위해 짧게 요약 1. R&R 중소기업에 프론트엔드 개발자로 취업했고 현재 2년차, 갑자기 백엔드로 바뀜 2. 백엔드에 정말 간단한 이론 밖에 모르데 시간 내로 쳐내기 급급하다보니 제대로 아는 게 없음 3. 회사에서는 빠르게 지식 숙달 및 깊이를 어느정도 요구하는데 아는 게 없어서 따라가기도 힘듬 4. 회사를 이직할지, 아예 퇴사를 하고 직종을 변경할 지, 계속 다닐지 고민 중"
33,프론트엔드,신입 개발자의 커리어 고민,"안녕하세요. 개발 외 직무로 일을 하다 프론트엔드 쪽에 흥미를 느껴 부트캠프를 수료하고 신입개발자로 새로운 커리어를 시작하려고 하는 신입 개발자입니다. 개발 경력(?)이라고는 부트캠프에서 공부했을 때 남겨놓은 블로그나 알고리즘 풀이 글들 정도 + 부트캠프하며 준비한 팀프로젝트 1개 / 취준하며 준비한 개인 프로젝트 2개 정도인데요.. 신입을 잘 뽑지 않는 시장 상황도 상황이지만.. 아무래도 비전공자에 나이도 신입으로 가는 나이라기엔 30대 초반이기도하고.. 아무래도 다른 신입개발자 지망생 분들과 별반 다르지 않은 개발 경험이 합쳐져서 참 취업이 쉽지 않은 것 같습니다. 그러던 중 한 스타트업에 신입 프론트개발자로 가게되었는데 3개월 정도 다니다 회사 사정이 어렵게 되어 다시 취준생으로 돌아오게 되었습니다. 이런 상황에서 저의 고민은 현재 다른 회사에 개발자로 입사할 수 있는 기회가 생겼는데, 사실 이곳에 입사하게 된다면 프론트엔드 개발보다는 풀스택을 하게 될 것 같고 윗분 말씀으로는 프론트는 기존에 하던것처럼 혼자 공부하면서 해보고 백엔드를 확실하게 가르쳐주시겠다고 하는 상황입니다. 처음에 시작할 땐 아무래도 흥미를 느낀 프론트엔드 개발자를 희망하긴 했지만 사실 개발의 전반적인 프로세스를 이해하는 풀스택 개발자로 가고 싶은 것이 제 최종 목표긴 합니다. 이런 저의 상황에서 좋은 기회인 것 같긴한데, 아무래도 프론트도 아직 제대로 할 줄 모르는 지금같은 상황에서 백엔드도 병행하는 것이 맞나 싶기도 하고 여러모로 고민이 됩니다. 또 아무래도 거기는 업력이 좀 되어서 오래된 기술스택(PHP, ASP, html+css+js ...)을 사용하는 것으로 알고 있습니다. 제가 만약 가게된다면 어떠한 자세로(?) 임해야하는지 여러모로 조언을 듣고 싶습니다. 만약 가게된다면 프론트는 개인적으로도 계속 프로젝트를 진행하면서 새로운 기술이나 트렌드를 따로 익힐 생각이긴 합니다. 현재로서는 개발자로서의 커리어가 아무것도 없는 상황이라 기술 스택이 중요한게 아니라 개발의 전반적인 과정과 본질을 파악하는 시간이 중요하기 때문에 이 회사에 입사하여 정석으로 공부하며 커리어를 쌓는게 좋을지.. 좀 더 다른 준비를 하며 요즘 시대에 맞는 다른 회사들에 맞춰 다시 취준을 하는게 나을지 여러 선배님들의 조언을 듣고 싶습니다. 쓰다보니 두서없이 길어졌네요... 긴 글 읽어주셔서 감사합니다!!"
34,프론트엔드,"안녕하세요. 퇴사한 지 1년 넘은, 만2년차 개발자입니다.","안녕하세요. 회사 자금 사정이 어려워 권고사직 후, 어영부영 시간을 보내다 다시 마음을 잡고 취업 준비하려는 20대 후반 개발자입니다. 이전 직장에서 1년 8개월 다녔고, C#으로 유지보수와 추가 기능개발을 주로 했습니다. C#으로 되어있는 프로그램을 JAVA로 바꾼다고 해서 JAVA로 진로를 쌓겠다 싶어서 입사하였는데, 여러가지 이유로 인해 JAVA로 바꾸지 못 하고 C#을 쓰게 되었습니다. JAVA는 외주 받은 것의 간단한 유지보수를 했고, 프론트로는 Vue.js를 사용했고 HTML,CSS를 웹접근성인증 관련하여 유지보수를 했습니다. 소규모 회사여서 백엔드와 프론트엔드를 모두 경험하면서 일했는데, 그 과정에서 프론트엔드 업무가 더 재밌게 느껴졌습니다. 취업을 하게 된다면 더 재미를 느꼈던 프론트엔드로 하고 싶은데, 공백기가 길어지는 것은 아닐지 우려가 됩니다.. ㅠㅠ 또한, 백엔드로 준비하면 C#보단 JAVA를 사용하고 싶은 마음이 있습니다. 어떤 선택이 좋을지 고민이 됩니다.. 질문드리고 싶은 내용입니다. 1. 프론트엔드로 신입 지원을 준비하는 것이 괜찮을까요?? 2. 주 업무로 했던 백엔드로 새로운 포트폴리오 준비해서 경력으로 지원하는게 좋을까요??(유지보수를 주로 했어서 포트폴리오에 넣을 프로젝트가 없는것 같습니다ㅠㅠ)"
35,프론트엔드,신입 풀스택 웹 개발자 커리어 고민,안녕하세요. 입사한지 8개월된 풀스택 웹 개발자 입니다. 현재 나름 만족하며 회사생활을 하고 있지만 개인적인 발전을 위해 공부가 필요할 것 같다는 생각이 듭니다. 프론트는 리액트를 사용중이고 백엔드는 스프링과 스프링부트를 사용하고 있습니다. 그리고 최대 2년 내에 이직의 꿈이 있는데 지금 풀스택으로 근무하다보니 프론트개발자로 가야할지 백엔드개발자로 가야할지 고민이 많이 됩니다. 주변에서는 다들 어떤 이유에서인지 백엔드로 가라하지만 저는 프론트엔드에 조금 더 흥미를 느끼는 것 같습니다. 궁금한게 두 가지가 있는데 하나는 현 시점에서 백엔드/프론트엔드 공부를 한다면 어떤 것부터 시작하면 좋을까요? 예를 들어 프론트엔드 공부를 한다면 자바스크립트부터 해서 리액트 공부를 한다.. 두번째는 대기업 공채 준비를 해보고 싶은데 이것 역시 뭐부터 준비하면 좋을까요? 하고싶은 건 많지만 어떤것부터 어떻게 시작해야할지 막막해서 질문 남겨봅니다. 다들 새해복많이받으시고 행복하세요~ 감사합니다.
36,프론트엔드,프론트엔드 개발자가 서버 개발을 어디까지 알아야 할까요,"안녕하세요! 고민이 있어 조심스럽게 여쭤봅니다! 현재 프론트 엔드 개발자를 지망하고 있습니다. 개발이 너무 재밌어서 제 아이디어를 실제 프로덕트로 구현하고 배포하여 사용자를 받아보는 경험을 해보고 싶습니다. 또한 더 나아가 간단하게라도 외주 개발도 받아보고 싶습니다. 그런데 여기서 딜레마가 있습니다. 프론트 지식은 어느정도 갖추고 있고 프로덕트를 만들면서 계속 성장해나가려고 합니다. 일단 현재로써는 리액트(js)를 통해 개발하려고 합니다. 그러나 서버 개발을 어떻게 하면 좋을지 고민이 됩니다. 두가지 선택지가 있는데 어떤 것을 추천하시나요? 1. 서버나 DB는 파이어베이스, 수퍼베이스 등을 활용하여 서버를 외부에 맡긴다.(현재 파이어베이스에 대한 이해가 있고 응용력도 있습니다.) -> 자신의 서버를 구축하지 않기 때문에 불안정하고 기능 부분에서 한계가 있을 것 같음 2. Node(express)를 공부하고 직접 벡엔드도 개발한다(node 와 epress를 공부 중입니다) -> 자신만의 서버를 만들 수 있어 안정적이고 기능도 무긍무진 할 수 있지만 벡엔드를 어디까지 공부해야 하는지 감이 안잡힘. 가장 중요한 고민은 “프론트 공부하기도 바쁜데, 백엔드 공부에 시간을 쏟는 것이 맞는 선택인가” 결국 프로덕트를 만들기 위한 정도의 백엔드 지식이 필요한 것인데 이게 결국 벡엔드 개발자가 되기 위한 공부와 뭐가 다를까.. 생각이 드네요 다들 토이프로젝트나 혼자 프로덕트 만들어보실 때 서버는 어떻게 하시나요? 어떤 게 더 좋은 선택일까요??"
37,프론트엔드,프론트엔드를 좋아하는 백엔드 개발자,"안녕하세요:) 현재 6년동안 다른 직종에서 일을 하다가 개발자가의 길을 선택할지말지 고민에 고민을 더해 최근에 진로 변경을 결심했습니다! 1월부터 자바응용소프트웨어개발자 국비 훈련과정에 참여하여 열심히 공부하고 있습니다.🧐 공부를하면서 목적은 취업에 성공하는 것인데, 취뽀를 하기위한 여러 조언들을 구해보면 내가 좋아하는 쪽의 길을 선택해서 먼저 방향성을 잡고 공부하는 것이 좋다고 하더라구요! 저는 성향이 디자인 쪽을 좋아하는 쪽이여서 프론트엔드에 맞을거 같지만 백엔드에 도전해보고 싶은 마음이 커서 취업을 백엔드 쪽으로 선택을 하려합니다! 그런데 재미를 느끼는건 프론트엔드 쪽에 가까워서 백엔드를 포기하고 프론트엔드를 선택하여 내 방향성을 정할지 백엔드를 선택하는데 후회를 하게 되는건 아닌지😢 방향성을 정하긴 커녕 고민만 늘어납니다 💭 프론트엔드를 좋아하는 백엔드 개발자가 되는 것은 욕심일까요..? 현직에서의 현실적인 조언 부탁드립니다..!🙇‍♀️"
38,프론트엔드,"프론트엔드 신입입니다. data속성, 프론트엔드 react 백엔드와 연결? 테스트 서버 질문","2. 리액트 환경과 백엔드 환경을 일단 테스트 Nginx -> 서버에 올리는거 잘 돌아가는지 공부해야할 부분 (로컬, 서버에 대한 지식, 프론트엔드 백엔드 연결 방법)이 있으면 추천 부탁 드릴게요.. 3. 프론트엔드 백엔드를 연결한다는게 api를 전송해보고 백엔드에서 응답을 받는 테스트를 하는건가요? 보통 초기에 리액트와 백엔드를 연결하려면 알아야할 부분이 뭔지 알려주신다면 정말 감사하겠네요 … 4. 로컬 서버, 개발 서버, 운영 서버 이 세개를 이용해서 개발하고 테스트해야한다고 하셨는데 제가 엔진엑스를 깔고 뭘해야할까요 ? 그리고 리액트로 start를 하면 3000으로 보는게 서버 그 자체인가요..? 5. .env / .env.데벨롭 / .env.프로덕트? 파일로 서버를 변수로 지정해야하는 부분이 있다고 블로그를 봤는데 맞나요 ..? 저도 공부를 한다고 했는데 모르는 부분이 많으니 답답하고 하지만 열심히 해보고싶습니다.. 백엔드의 어떤 부분을 파악하고 진행해야하는지 조언좀 부탁드릴게요 ㅜㅜ"
39,프론트엔드,"안녕하세요 클라우드 엔지니어, Solution Architect로의 커리어를 꿈꾸고 있는 대학생입니다","안녕하세요 클라우드 엔지니어, Solution Architect로의 커리어를 꿈꾸고 있는 대학생입니다. 어릴적부터 컴퓨터에 관심을 가져 지금까지 넓고 얕게 여러 기술들을 배워왔습니다. 대학생이 되고 난 이후 기초 CS지식 이외에 대학교에서 실무에서 쓰이는 기술들을 기대하였지만 학과 수석까지의 과정에서 암기 위주, 시험을 위한 공부에 지쳐있는 상태입니다. 다행이도 여러 개인 프로젝트와 예창페를 위한 스타트업 프로젝트들을 많이 진행해왔고 현재도 진행하고 있습니다. 주요 기술 스택은 node.js, mongoDB로 백엔드를 담당하고 Flutter, React 등 풀스택 개발을 진행하던 찰나 군 전역 이후 이전부터 관심있었던 인프라, 클라우드 분야의 KDT(부트캠프)로 공부할 수 있는 기회가 생겨 도커, 쿠버네티스, Jenkins, AWS 등 DevOps, CI/CD 전반에 관하여 공부를 이어나가고 있습니다. 프론트엔드, 백엔드 분야보다는 클라우드 엔지니어로 살아가고 싶기에 여러 고민을 하다 저보다 더 많은 경험을 가지고 계시는 개발자분들께 조심스럽게 여쭈어보고자 이 글을 올리게 되었습니다. 1. 엔지니어로의 삶에서 학력이 얼마나 중요할까요? 현재 서울 중상위권 대학에 재학중입니다. 군 입대 이전에는 대학원이 필수라고 생각했지만 점점 더 많은 경험을 할수록 학교에서의 지식은 기초를 쌓아나가는 것일 뿐 실무와는 조금 거리가 있다고 생각했습니다. 저 또한 R&D 직군보다는 실무 직군이 적성, 흥미 모두 일치한다고 생각하고 있습니다. 따라서 길게 보았을 때 대학원이 엔지니어의 삶에서 얼마나 큰 영향을 미칠까요? (진급, 기초지식의 측면) 2. 해외 대학원이 얼마나 큰 메리트를 가질 수 있을까요? 1번과 같은 맥락으로 군 입대 이전 대학원이 필수라고 생각했을때 해외 대학원 또한 피할 수 없는 선택지라고 생각했습니다. 해외 대학원이라는 태그가 채용 시장, 그리고 앞으로의 커리어에서 얼마나 큰 영향을 미칠 수 있을지에 대해 궁금합니다. 3. 만약 1,2번 선택지 이외에 빠르게 현업으로 나갈 수 있다면 해당 선택지가 더 유리할까요? 많은 멘토분들, 그리고 일반적인 얘기로는 석사의 경력은 해당 기회비용만큼의 가치를 얻기 어렵다고 들어왔습니다. 실제 현업에서도 실무 경력이 더 많은 신입이 경쟁력을 가질 수 있을지에 대해, 그리고 실무 기술이 커리어를 롱런할 수 있게 만드는 키인지 궁금합니다. 4. 신입 클라우드 개발자, 엔지니어로서 가질 수 있는 역량에는 무엇이 있을까요? 클라우드 네이티브 개발자는 하나의 기술 스택에 대해 깊게 알고있는 사람보다 넓은 지식을 가진 사람을 선호한다고 알고 있습니다. 따라서 어떤 역량을 쌓는 것이 (어떠한 기술 스택을 쌓는 것이) 유리할 수 있을까요? 5. JAVA..필수일까요? node.js에 대해 여기 커뮤니티의 취업준비생 분들보다는 깊게 알고있지 않지만 그래도 일반 대학생들보다는 더 익숙하다고 생각합니다. 주요 기술 스택에 node.js 백엔드이기 때문에 현재 상태에서 앞으로의 백엔드 파트 개발을 할 때 더 깊게 들어가야 할지, JAVA로 모두 바꿔서 진행해야 할지 궁금합니다. 6. 이러한 프로젝트를 진행하려고 하는데 괜찮을까요? 현재 개발중인 두개의 스타트업 프로젝트에 참여중입니다. 두 프로젝트 모두 MSA를 지향하고 있으며 백엔드는 node로 작성되었습니다. 이번 KDT과정이 끝나면 두 개의 프로젝트에서 전체적으로 개발과정에 있던 난잡한 코드를 리팩토링하고 Test 로직을 추가하여 다듬은 이후 두 프로젝트 모두 내년 상반기 출시를 목표로 하고 있기 때문에 퍼블리싱을 위해 제가 풀스택에 대한 인프라를 도커라이즈하고, 쿠버네티스에 띄워보고 Jenkins로 자동화하는 등 전체적으로 클라우드 네이티브 SW의 구조에 맞게 출시할 계획입니다. 출시 이후에는 유지보수를 진행하며 모든 과정을 오픈소스와 velog에 남겨둘 계획입니다. 이런 프로젝트가 클라우드 개발자 취업준비생에게 있어서 좋은 프로젝트라고 볼 수 있을까요? 7. 신입 클라우드 개발자의 취업이 현실적으로 가능할까요? 넓고 다양한 역량이 필요한 클라우드 엔지니어의 직업적 특성상 다른 분야보다도 더 신입보다는 경력직 개발자를 선호할 것 같습니다. 지금이라도 진로를 다시 고민해봐야할지, 혹은 가능성이 있을지, 어떠한 다른 것들을 준비해야 하는지 추상적이지만 여쭤보고 싶습니다. 긴 글 읽어주셔서 정말 감사합니다! 오늘도 좋은 하루 되시기 바랍니다."
40,프론트엔드,프론트에서 백엔드로 커리어 전환,"안녕하세요, 저는 3년차 프론트엔드 개발자입니다. 저는 프론트엔드 개발자가 된 이후부터 계속 백엔드 개발자에 대한 미련이 있었는데 이번 이직 도전 시기에 백엔드로 커리어를 전환할지 고민이 돼서요 ㅜㅜ 특히 프론트 조직보다 백엔드 조직에 더 큰 힘이 실리는것을 많이 보아서 더 고민이 되는것 같아요 제가 고민하고 있는 부분은 1. 현재 회사에서도 Nest.js로 어느정도 트래픽이 있는 BFF를 만들어서 제품 환경에 내보내 보았는데 DB는 사이드 프로젝트로만 다뤄본게 전부여서요. 저의 경력을 백엔드 개발자로 이어나갈 수 있는 좋은 방법이 있을까요? 2. 한국은 대부분 Spring 백엔드로 이루어져 있는데 Node.js만으로 제 커리어를 그려나갈 수 있을까요? 읽어주셔서 감사합니다!"
41,프론트엔드,프론트엔드 신입 취업 준비 조언 부탁드립니다,27살 비전공 고졸 여자입니다. 19살때부터 미용을 했습니다. 결과를 먼저 생각하고 그것을 도출해내기 위해 고민하고 실천으로 옮겼을 때 나오는 결과를 보는 과정이 즐거워서 미용을 직업으로 두고 일을 해왔습니다. 일을 하며 고객님들과 소통을 많이 했고 그러면서 개발직군에 대해 알게되어 관심을 갖게 됐습니다. 일을 하며 인강을 조금씩 들으면서 코딩 기초를 배웠고 재미를 느끼는 와중에 다쳐서 미용을 그만두게 되었습니다. 그래서 자연스럽게 개발자 취업을 목표로 하게 되었는데요. 현재는 패스트캠퍼스로 기초를 다지며 학점은행제 이수중입니다. 자바 파이썬 프론트엔드 모두 들어보았는데 사실 html css 까지만 했을 땐 백엔드 쪽이 좀 더 재미있었으나 자바스크립트를 배우며 프론트엔드에 관심이 더욱 가게되어 프론트엔드 개발자로 취업을 준비할 계획입니다. 앞으로 취준기간에 필요할 자금 마련을 위해 알바를 병행하며 학점은행제 수료도 해야하고 개발 공부를 조금씩이나마 계속 할 예정입니다. 부모님이 이제 막 사업을 확장하신 터라 손 벌릴 여건이 안되어 고가의 부트캠프보다는 국비지원 부트캠프를 알아보았고 그 중 코드잇을 선택했습니다. 정리하자면 현재부터 올해 말까지는 알바와 독학을 하고 내년 초부터 코드잇 부트캠프에 들어가서 6개월 수료 후 본격적인 취업을 준비하게 될텐데요. 수료 후에는 부족한 부분을 보충하고 할 수 있는 프로젝트들을 진행하면서 포트폴리오의 양과 질을 채울 생각입니다. 현실적으로 비전공생이 취업을 할 수 있을지 정말 걱정이 많습니다ㅜ 물론 엄청난 노력을 해야겠지만 취업준비 기간이 길어지면 쉽지는 않을 것 같습니다..
42,프론트엔드,개발자의 업무범위에 대해서,"안녕하세요. 작은 중소 솔루션 회사에서 30살이라는 적지 않은 나이에서 2년차 웹 개발자로 일하고 있습니다. 입사 당시 프로그래밍을 독학으로 공부하다보니 Spring이나 웹 MVC패턴이라는 개념도 모른채 그저 servlet과 jsp만으로 제가 만들고 싶은 웹을 다만들어서 jsp 안에 모든 서비스 로직과 화면 렌더링을 주구장창 다때려박으면서 그저 DB와 java 정도만 알고 있던 상태임에도 불구하고 지금의 회사에서 입사하여 입사하자마자 Spring을 공부할 시간을 1달가량 받고 그때부터 제대로 MVC패턴과 Spring 프레임워크를 통해서 간단한 게시판을 만들어낸 것을 이후로 지금은 회사를 다니면서 javascript와 ElasticSearch 등을 많이 접하고 사용하면서 프론트와 백엔드 구분없이 개발을 해왔고 그에 따라서 많은 성장할 수 있었습니다. 이런점에서는 회사에 대해서 정말로 감사하게 생각하고 있습니다. 하지만 8개월쯤부터 아무래도 회사가 성장함에 따라 고객사에 늘어남과 동시 고객지원 및 솔루션 납품 설치 업무를 할일이 많아지게 되었고 자연스럽게 개발업무의 비중이 줄어들고 있습니다. 어떤날은 하루에 1시간도 코드를 못볼 때도 종종있고 한달에 많으면 4~5번을 고객사로 출장을 가게되는게 지금 현상황입니다. 물론 솔루션 납품과 설치를 위해서 리눅스를 알아야하고 회사 제품을 더많이 이해되면서 개발을 진행할 때도 고려하지 못했던 부분들을 고려하게 됨에 따라 생각도 넓어지고 인프라적인 요소들도 많이 알게되어서 배우는 점은 분명하게 있지만서도 계속 이회사를 다닌다고 해서 개발자로 성장할 수 있을까? 라는 고민이 듭니다. 백엔드와 프론트엔드 개발 구분없이 풀스택 개발자 처럼 개발 업무를 진행 해야하는점도 전문성이 결여되는 느낌이 들고 다들 너무나 바쁘다보니 코드 리뷰, 테스트 코드 작성 이런건 전혀이루어지지 않고 회사에서 원하는 화면과 기능 등을 정해진 일정도 없이 고객사 출장이 없으면 없는대로 있으면 있는대로 일정을 알아서 도출해서 완료하고 하는대로 되는대로 이루어지고 있습니다. 백엔드 프론트엔드 구분 없이 개발하거나 코드리뷰나 테스트 코드 이런거는 사실 바라지도 않습니다. 요즘 ChatGPT가 얼마나 좋은가요 제가 작성한 코드에 대해서 ChatGPT를 통해서도 리뷰를 받아볼 수 있고 이러하니 백엔드 프론트엔드 구분없는 것은 오히려 웹개발의 전반적인 과정을 경험할 수 있으니 오히려 좋다고 생각하고 있습니다. 하지만 고객 지원(전화응대, 이메일, 서버 납품및 설치와 정기점검을 위한 출장 및 외근)의 범위가 넓어지고 하다못해 세금계산서 발행 처리와 관련된 문의도 대신 받아서 해당 담당자에게 전달하는 이메일까지도 받습니다. 고객사 출장이 잦아지다보니 어떤날은 1~2시간 코드를 보면 많이 보는날도 종종 생기고 개발업무를 하다가도 전화받고 이메일 확인 때문에 개발자체에 집중하기도 어렵습니다. 개발에만 집중해서 성장하기에도 시간이 부족한데 개발업무는 개발업무대로 주면서 이러한 고객지원업무까지 하려니 회사에 대한 고마움은 사라진지 오래고 정이 떨어졌습니다. 사실 개발업무도 수시로 요구사항이 변하니 원하는 대로 개발해놓고 가져가면 갑자기 말을 바꿔서 다른 방식이나 기능을 언급하면서 일을 2번하게 되는 일도 허다해서 정말 짜증이 너무나서 이제는 제가 알아서 회의가 끝나서 회사의 요구사항을 정리하고 난 뒤 ppt로 화면정의서 같은거를 대충 만들어서 이렇게 개발해서 보여드리면 될까요? 확인받고 진행을 하게 되더군요. 작년만 하더라도 시키지도 않은 일도 아랑서 잘 깔끔하게 하려고하고 회사에 대한 애정이 정말 있었지만 이로인해서인지 몰라도 이제는 출근해서 회의를 하면 기분이 않좋아지고 회의가 하기싫어집니다. 요즘엔 이런식으로 계속 회사를 다니면 개발자로는 물경력이 될 것같다는 생각이 너무나 확고하게 자리잡았습니다. 물론 회사에다가도 이야기는 했습니다. 개발업무외에 고객지원 업무 때문에 개발업무에 집중이 안된다. 고객사나가는 것이 부담스럽다. 첫회사였고 애정이 있던 회사였던지라 섣부르게 퇴사를 고민하는 것이 아닌가라는 생각이 들고 있는데 어떻게 해야할까요?"
43,프론트엔드,프론트엔드 개발자가 되고싶은 대학생입니다.,"안녕하세요. 현재 AI학과 2학년 재학 중인 대학생입니다. 컴퓨터 쪽은 다 비슷한 줄 알고 고등학교 때 AI학과로 지원을 했었는데 막상 알아보니 제가 관심 있었던 분야는 프론트엔드였습니다. AI학과는 기초적인 것은 배울 수 있는 것 같으나 프론트와는 확실히 거리가 먼 수업을 한다고 생각합니다. 그래서 2학년부터 미디어디자인 복수전공을 통해 수업을 들으면서 UI/UX 디자인에 대한 식견을 넓힐 예정입니다. 결론은 현재 프론트엔드와는 거리가 먼 AI학과를 다니면서 미디어디자인을 복수전공 하는 것은 어떻게 생각하시는지 AI학과에서라도 백엔드쪽 수업을 들으면서 식견을 넓히는게 좋은지 현재 제가 생각하는 방향은 AI학과를 다니며, 미디어 디자인 복수전공을 하며, 프론트엔드 강의를 통해 독학하는 것입니다. 이것에 대하여 어떻게 생각하시는지 답변 부탁드립니다..!"
